FECHA,FECHA_CORTE,ETC,COD_DANE_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,COD_DANE_MUNICIPIO,NOMBRE_MUNICIPIO,"INDICADOR 1.
EDUCACIÓN INICIAL ICBF
(Incluye Mujeres Gestantes)","INDICADOR 2.
NIÑOS Y NIÑAS EN PREESCOLAR CON EDUCACIÓN INICIAL","INDICADOR 3.
TOTAL EDUCACIÓN INICIAL
ICBF + MEN",INDICADOR 4. CONCURRENCIA DE ATENCIONES
31-12-2019,31-12-2019,Guainía,94,Guainía,94001,Inírida,1285,0,1285,95.2%
31-12-2019,31-12-2019,Guainía,94,Guainía,94885,La Guadalupe,0,0,0,0.0%
31-12-2019,31-12-2019,Guainía,94,Guainía,94663,Mapiripana,0,0,0,0.0%
31-12-2019,31-12-2019,Guainía,94,Guainía,94888,Morichal,0,0,0,0.0%
31-12-2019,31-12-2019,Guainía,94,Guainía,94887,Pana Pana,0,0,0,0.0%
31-12-2019,31-12-2019,Guainía,94,Guainía,94884,Puerto Colombia,0,0,0,0.0%
31-12-2019,31-12-2019,Guainía,94,Guainía,94883,San Felipe,0,0,0,0.0%
31-12-2019,31-12-2019,Guaviare,95,Guaviare,95015,Calamar,377,0,377,98.5%
31-12-2019,31-12-2019,Guaviare,95,Guaviare,95025,El Retorno,829,0,829,99.5%
31-12-2019,31-12-2019,Guaviare,95,Guaviare,95200,Miraflores,280,0,280,98.9%
31-12-2019,31-12-2019,Guaviare,95,Guaviare,95001,San José Del Guaviare,3185,464,3649,96.4%
31-12-2019,31-12-2019,Huila,41,Huila,41006,Acevedo,532,0,532,99.5%
31-12-2019,31-12-2019,Huila,41,Huila,41013,Agrado,407,0,407,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41016,Aipe,732,0,732,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41020,Algeciras,642,0,642,99.0%
31-12-2019,31-12-2019,Huila,41,Huila,41026,Altamira,129,0,129,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41078,Baraya,379,0,379,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41132,Campoalegre,835,0,835,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41206,Colombia,384,0,384,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41244,Elías,110,0,110,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41298,Garzón,3454,845,4299,99.8%
31-12-2019,31-12-2019,Huila,41,Huila,41306,Gigante,1051,0,1051,98.6%
31-12-2019,31-12-2019,Huila,41,Huila,41319,Guadalupe,760,0,760,98.7%
31-12-2019,31-12-2019,Huila,41,Huila,41349,Hobo,227,0,227,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41357,Íquira,856,0,856,99.7%
31-12-2019,31-12-2019,Huila,41,Huila,41359,Isnos,928,0,928,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41378,La Argentina,494,0,494,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41396,La Plata,2127,0,2127,99.7%
31-12-2019,31-12-2019,Huila,41,Huila,41483,Nátaga,138,0,138,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41503,Oporapa,758,0,758,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41518,Paicol,190,0,190,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41524,Palermo,803,0,803,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41530,Palestina,411,0,411,99.5%
31-12-2019,31-12-2019,Huila,41,Huila,41548,Pital,606,0,606,99.8%
31-12-2019,31-12-2019,Huila,41,Huila,41615,Rivera,1031,0,1031,99.7%
31-12-2019,31-12-2019,Huila,41,Huila,41660,Saladoblanco,553,0,553,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41668,San Agustín,137,0,137,99.9%
31-12-2019,31-12-2019,Huila,41,Huila,41676,Santa María,623,0,623,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41770,Suaza,521,0,521,99.5%
31-12-2019,31-12-2019,Huila,41,Huila,41791,Tarqui,1085,0,1085,99.4%
31-12-2019,31-12-2019,Huila,41,Huila,41799,Tello,771,0,771,99.4%
31-12-2019,31-12-2019,Huila,41,Huila,41801,Teruel,386,0,386,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41797,Tesalia,518,0,518,96.2%
31-12-2019,31-12-2019,Huila,41,Huila,41807,Timaná,853,0,853,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41872,Villavieja,326,0,326,100.0%
31-12-2019,31-12-2019,Huila,41,Huila,41885,Yaguará,221,0,221,98.7%
31-12-2019,31-12-2019,Ibagué,73,Tolima,73001,Ibagué,12489,4661,1715,99.6%
31-12-2019,31-12-2019,Ipiales,52,Nariño,52356,Ipiales,302,0,302,99.4%
31-12-2019,31-12-2019,Itagüí,05,Antioquia,05360,Itagüí,2375,0,2375,96.4%
31-12-2019,31-12-2019,Jamundí,76,Valle del Cauca,76364,Jamundí,2835,0,2835,98.2%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44035,Albania,1965,0,1965,79.5%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44078,Barrancas,2877,0,2877,82.2%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44090,Dibulla,3311,0,3311,71.8%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44098,Distracción,942,0,942,89.8%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44110,El Molino,288,0,288,93.4%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44279,Fonseca,3436,0,3436,73.7%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44378,Hatonuevo,1555,0,1555,81.5%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44420,La Jagua Del Pilar,137,0,137,92.1%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44560,Manaure,13588,0,13588,69.5%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44650,San Juan Del Cesar,3036,0,3036,82.9%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44855,Urumita,479,0,479,94.7%
31-12-2019,31-12-2019,La Guajira,44,La Guajira,44874,Villanueva,1387,0,1387,93.3%
31-12-2019,31-12-2019,Lorica,23,Córdoba,23417,Lorica,3903,0,3903,93.4%
31-12-2019,31-12-2019,Magangué,13,Bolívar,13430,Magangué,3242,0,3242,90.1%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47030,Algarrobo,1165,0,1165,99.4%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47053,Aracataca,2545,0,2545,96.1%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47058,Ariguaní,1795,0,1795,97.5%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47161,Cerro De San Antonio,671,0,671,99.4%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47170,Chivolo,837,0,837,97.8%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47205,Concordia,568,0,568,94.4%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47245,El Banco,2434,0,2434,94.3%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47258,El Piñón,1117,0,1117,91.0%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47268,El Retén,1693,0,1693,97.6%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47288,Fundación,3745,0,3745,96.7%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47318,Guamal,1643,0,1643,96.9%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47460,Nueva Granada,736,0,736,99.3%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47541,Pedraza,813,0,813,88.9%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47545,Pijiño Del Carmen,770,0,770,98.6%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47551,Pivijay,1952,0,1952,97.9%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47555,Plato,3531,0,3531,97.1%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47570,Puebloviejo,2854,0,2854,98.1%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47605,Remolino,917,0,917,96.7%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47660,Sabanas De San Ángel,912,0,912,99.3%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47675,Salamina,510,0,510,98.7%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47692,San Sebastián De Buenavista,1197,0,1197,95.9%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47703,San Zenón,817,0,817,97.0%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47707,Santa Ana,1545,0,1545,93.5%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47720,Santa Bárbara De Pinto,809,0,809,99.0%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47745,Sitionuevo,1318,0,1318,98.6%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47798,Tenerife,965,0,965,99.3%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47960,Zapayán,499,0,499,91.2%
31-12-2019,31-12-2019,Magdalena,47,Magdalena,47980,Zona Bananera,4961,0,4961,97.6%
31-12-2019,31-12-2019,Maicao,44,La Guajira,44430,Maicao,12559,353,12912,89.2%
31-12-2019,31-12-2019,Malambo,08,Atlántico,08433,Malambo,4499,873,5372,97.5%
31-12-2019,31-12-2019,Manizales,17,Caldas,17001,Manizales,8721,0,8721,99.8%
31-12-2019,31-12-2019,Medellín,05,Antioquia,05001,Medellín,59894,0,59894,97.7%
31-12-2019,31-12-2019,Meta,50,Meta,50006,Acacías,1906,0,1906,99.6%
31-12-2019,31-12-2019,Meta,50,Meta,50110,Barranca De Upía,354,0,354,100.0%
31-12-2019,31-12-2019,Meta,50,Meta,50124,Cabuyaro,218,0,218,99.4%
31-12-2019,31-12-2019,Meta,50,Meta,50150,Castilla La Nueva,138,0,138,100.0%
31-12-2019,31-12-2019,Meta,50,Meta,50223,Cubarral,186,0,186,100.0%
31-12-2019,31-12-2019,Meta,50,Meta,50226,Cumaral,672,0,672,100.0%
31-12-2019,31-12-2019,Meta,50,Meta,50245,El Calvario,0,0,0,100.0%
31-12-2019,31-12-2019,Meta,50,Meta,50251,El Castillo,190,0,190,99.0%
31-12-2019,31-12-2019,Meta,50,Meta,50270,El Dorado,121,0,121,99.2%
31-12-2019,31-12-2019,Meta,50,Meta,50287,Fuentedeoro,351,0,351,99.7%
31-12-2019,31-12-2019,Meta,50,Meta,50313,Granada,2736,0,2736,99.6%
31-12-2019,31-12-2019,Meta,50,Meta,50318,Guamal,310,0,310,100.0%
31-12-2019,31-12-2019,Meta,50,Meta,50350,La Macarena,438,0,438,99.5%
31-12-2019,31-12-2019,Meta,50,Meta,50400,Lejanías,127,0,127,100.0%
31-12-2019,31-12-2019,Meta,50,Meta,50325,Mapiripán,492,0,492,91.3%
31-12-2019,31-12-2019,Meta,50,Meta,50330,Mesetas,245,0,245,98.9%
31-12-2019,31-12-2019,Meta,50,Meta,50450,Puerto Concordia,388,0,388,97.9%
31-12-2019,31-12-2019,Meta,50,Meta,50568,Puerto Gaitán,2243,0,2243,94.2%
31-12-2019,31-12-2019,Meta,50,Meta,50577,Puerto Lleras,272,0,272,98.5%
31-12-2019,31-12-2019,Meta,50,Meta,50573,Puerto López,1669,0,1669,99.5%
31-12-2019,31-12-2019,Meta,50,Meta,50590,Puerto Rico,300,0,300,99.0%
31-12-2019,31-12-2019,Meta,50,Meta,50606,Restrepo,463,0,463,100.0%
31-12-2019,31-12-2019,Meta,50,Meta,50680,San Carlos De Guaroa,593,0,593,99.8%
31-12-2019,31-12-2019,Meta,50,Meta,50683,San Juan De Arama,303,0,303,99.3%
31-12-2019,31-12-2019,Meta,50,Meta,50686,San Juanito,101,0,101,95.7%
31-12-2019,31-12-2019,Meta,50,Meta,50689,San Martín,1019,0,1019,99.7%
31-12-2019,31-12-2019,Meta,50,Meta,50370,Uribe,360,0,360,96.8%
31-12-2019,31-12-2019,Meta,50,Meta,50711,Vistahermosa,599,0,599,99.6%
31-12-2019,31-12-2019,Montería,23,Córdoba,23001,Montería,14825,0,14825,96.8%
31-12-2019,31-12-2019,Mosquera,25,Cundinamarca,25473,Mosquera,1401,0,1401,99.4%
31-12-2019,31-12-2019,Nariño,52,Nariño,52019,Albán,309,0,309,99.6%
31-12-2019,31-12-2019,Nariño,52,Nariño,52022,Aldana,141,0,141,99.2%
31-12-2019,31-12-2019,Nariño,52,Nariño,52036,Ancuya,69,0,69,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52051,Arboleda,232,0,232,99.6%
31-12-2019,31-12-2019,Nariño,52,Nariño,52079,Barbacoas,1718,0,1718,97.2%
31-12-2019,31-12-2019,Nariño,52,Nariño,52083,Belén,157,0,157,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52110,Buesaco,346,0,346,99.7%
31-12-2019,31-12-2019,Nariño,52,Nariño,52240,Chachagüí,284,0,284,99.6%
31-12-2019,31-12-2019,Nariño,52,Nariño,52203,Colón,280,0,280,99.5%
31-12-2019,31-12-2019,Nariño,52,Nariño,52207,Consacá,167,0,167,99.4%
31-12-2019,31-12-2019,Nariño,52,Nariño,52210,Contadero,136,0,136,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52215,Córdoba,410,0,410,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52224,Cuaspud Carlosama,317,0,317,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52227,Cumbal,842,0,842,99.5%
31-12-2019,31-12-2019,Nariño,52,Nariño,52233,Cumbitara,525,0,525,99.4%
31-12-2019,31-12-2019,Nariño,52,Nariño,52250,El Charco,1953,0,1953,96.6%
31-12-2019,31-12-2019,Nariño,52,Nariño,52254,El Peñol,30,0,30,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52256,El Rosario,235,0,235,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52258,El Tablón De Gómez,253,0,253,99.5%
31-12-2019,31-12-2019,Nariño,52,Nariño,52260,El Tambo,108,0,108,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52520,Francisco Pizarro,658,0,658,97.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52287,Funes,149,0,149,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52317,Guachucal,387,0,387,99.7%
31-12-2019,31-12-2019,Nariño,52,Nariño,52320,Guaitarilla,394,0,394,99.7%
31-12-2019,31-12-2019,Nariño,52,Nariño,52323,Gualmatán,134,0,134,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52352,Iles,172,0,172,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52354,Imués,69,0,69,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52378,La Cruz,420,0,420,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52381,La Florida,153,0,153,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52385,La Llanada,109,0,109,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52390,La Tola,679,0,679,99.3%
31-12-2019,31-12-2019,Nariño,52,Nariño,52399,La Unión,805,0,805,99.7%
31-12-2019,31-12-2019,Nariño,52,Nariño,52405,Leiva,491,0,491,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52411,Linares,137,0,137,96.8%
31-12-2019,31-12-2019,Nariño,52,Nariño,52418,Los Andes,140,0,140,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52427,Magüí,363,0,363,95.8%
31-12-2019,31-12-2019,Nariño,52,Nariño,52435,Mallama,145,0,145,97.6%
31-12-2019,31-12-2019,Nariño,52,Nariño,52473,Mosquera,823,0,823,95.3%
31-12-2019,31-12-2019,Nariño,52,Nariño,52480,Nariño,74,0,74,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52490,Olaya Herrera,2025,0,2025,93.8%
31-12-2019,31-12-2019,Nariño,52,Nariño,52506,Ospina,74,0,74,99.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52540,Policarpa,608,0,608,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52560,Potosí,350,0,350,99.7%
31-12-2019,31-12-2019,Nariño,52,Nariño,52565,Providencia,88,0,88,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52573,Puerres,345,0,345,99.7%
31-12-2019,31-12-2019,Nariño,52,Nariño,52585,Pupiales,573,0,573,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52612,Ricaurte,1427,0,1427,99.4%
31-12-2019,31-12-2019,Nariño,52,Nariño,52621,Roberto Payán,352,0,352,98.8%
31-12-2019,31-12-2019,Nariño,52,Nariño,52678,Samaniego,442,0,442,99.8%
31-12-2019,31-12-2019,Nariño,52,Nariño,52685,San Bernardo,272,0,272,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52687,San Lorenzo,639,0,639,99.6%
31-12-2019,31-12-2019,Nariño,52,Nariño,52693,San Pablo,362,0,362,99.7%
31-12-2019,31-12-2019,Nariño,52,Nariño,52694,San Pedro De Cartago,270,0,270,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52683,Sandoná,382,0,382,99.7%
31-12-2019,31-12-2019,Nariño,52,Nariño,52696,Santa Bárbara,691,0,691,95.2%
31-12-2019,31-12-2019,Nariño,52,Nariño,52699,Santacruz,439,0,439,99.3%
31-12-2019,31-12-2019,Nariño,52,Nariño,52720,Sapuyes,310,0,310,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52786,Taminango,525,0,525,99.8%
31-12-2019,31-12-2019,Nariño,52,Nariño,52788,Tangua,179,0,179,100.0%
31-12-2019,31-12-2019,Nariño,52,Nariño,52838,Túquerres,1643,17,166,99.9%
31-12-2019,31-12-2019,Nariño,52,Nariño,52885,Yacuanquer,153,0,153,100.0%
31-12-2019,31-12-2019,Neiva,41,Huila,41001,Neiva,10962,2227,13189,99.7%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54003,Ábrego,827,0,827,99.7%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54051,Arboledas,458,0,458,99.3%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54099,Bochalema,222,0,222,99.5%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54109,Bucarasica,262,0,262,100.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54128,Cáchira,377,0,377,99.4%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54125,Cácota,136,0,136,97.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54172,Chinácota,163,0,163,92.4%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54174,Chitagá,645,0,645,99.1%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54206,Convención,696,0,696,99.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54223,Cucutilla,339,0,339,99.4%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54239,Durania,213,0,213,99.4%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54245,El Carmen,412,0,412,99.5%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54250,El Tarra,1097,0,1097,99.1%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54261,El Zulia,103,0,103,99.3%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54313,Gramalote,262,0,262,93.7%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54344,Hacarí,441,0,441,99.7%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54347,Herrán,50,0,50,100.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54385,La Esperanza,532,0,532,100.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54398,La Playa,450,0,450,100.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54377,Labateca,210,0,210,99.4%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54405,Los Patios,1786,0,1786,97.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54418,Lourdes,246,0,246,97.5%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54480,Mutiscua,177,0,177,99.3%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54498,Ocaña,1519,251,177,98.3%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54518,Pamplona,1149,0,1149,99.2%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54520,Pamplonita,273,0,273,100.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54553,Puerto Santander,375,0,375,99.7%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54599,Ragonvalia,223,0,223,94.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54660,Salazar,444,0,444,98.6%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54670,San Calixto,641,0,641,99.8%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54673,San Cayetano,315,0,315,98.1%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54680,Santiago,164,0,164,97.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54720,Sardinata,971,0,971,98.3%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54743,Silos,282,0,282,99.3%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54800,Teorama,625,0,625,100.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54810,Tibú,2216,0,2216,99.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54820,Toledo,857,0,857,97.1%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54871,Villa Caro,230,0,230,100.0%
31-12-2019,31-12-2019,Norte de Santander,54,Norte de Santander,54874,Villa Del Rosario,1439,0,1439,91.1%
31-12-2019,31-12-2019,Palmira,76,Valle del Cauca,76520,Palmira,4943,29,4972,99.6%
31-12-2019,31-12-2019,Pasto,52,Nariño,52001,Pasto,6598,0,6598,100.0%
31-12-2019,31-12-2019,Pereira,66,Risaralda,66001,Pereira,9098,3507,12605,98.9%
31-12-2019,31-12-2019,Piedecuesta,68,Santander,68547,Piedecuesta,2712,0,2712,99.4%
31-12-2019,31-12-2019,Pitalito,41,Huila,41551,Pitalito,4594,0,4594,99.8%
31-12-2019,31-12-2019,Popayán,19,Cauca,19001,Popayán,6451,0,6451,99.8%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86219,Colón,254,15,269,99.4%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86001,Mocoa,21,180,228,99.0%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86320,Orito,1754,2,1756,97.9%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86568,Puerto Asís,2377,170,2547,99.3%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86569,Puerto Caicedo,545,10,555,93.5%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86571,Puerto Guzmán,836,0,836,93.5%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86573,Puerto Leguízamo,1064,0,1064,74.8%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86755,San Francisco,253,0,253,100.0%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86757,San Miguel,879,52,931,95.1%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86760,Santiago,323,0,323,97.9%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86749,Sibundoy,773,43,816,98.9%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86865,Valle Del Guamuez,1321,152,1473,97.6%
31-12-2019,31-12-2019,Putumayo,86,Putumayo,86885,Villagarzón,1177,0,1177,98.7%
31-12-2019,31-12-2019,Quibdó,27,Chocó,27001,Quibdó,14253,1507,1576,99.1%
31-12-2019,31-12-2019,Quindío,63,Quindio,63111,Buenavista,94,0,94,100.0%
31-12-2019,31-12-2019,Quindío,63,Quindio,63130,Calarcá,1634,0,1634,99.4%
31-12-2019,31-12-2019,Quindío,63,Quindio,63190,Circasia,638,0,638,99.7%
31-12-2019,31-12-2019,Quindío,63,Quindio,63212,Córdoba,151,0,151,99.3%
31-12-2019,31-12-2019,Quindío,63,Quindio,63272,Filandia,327,0,327,99.7%
31-12-2019,31-12-2019,Quindío,63,Quindio,63302,Génova,201,0,201,100.0%
31-12-2019,31-12-2019,Quindío,63,Quindio,63401,La Tebaida,834,0,834,99.9%
31-12-2019,31-12-2019,Quindío,63,Quindio,63470,Montenegro,887,0,887,99.8%
31-12-2019,31-12-2019,Quindío,63,Quindio,63548,Pijao,134,0,134,100.0%
31-12-2019,31-12-2019,Quindío,63,Quindio,63594,Quimbaya,633,0,633,99.9%
31-12-2019,31-12-2019,Quindío,63,Quindio,63690,Salento,122,0,122,100.0%
31-12-2019,31-12-2019,Riohacha,44,La Guajira,44001,Riohacha,18157,0,18157,77.2%
31-12-2019,31-12-2019,Rionegro,05,Antioquia,05615,Rionegro,3163,719,3882,97.4%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66045,Apía,390,0,390,99.7%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66075,Balboa,181,0,181,100.0%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66088,Belén De Umbría,574,0,574,99.6%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66318,Guática,332,0,332,99.8%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66383,La Celia,236,0,236,100.0%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66400,La Virginia,1239,0,1239,99.9%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66440,Marsella,360,0,360,100.0%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66456,Mistrató,994,0,994,98.6%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66572,Pueblo Rico,2328,0,2328,96.2%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66594,Quinchía,1096,0,1096,99.7%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66682,Santa Rosa De Cabal,1653,0,1653,99.0%
31-12-2019,31-12-2019,Risaralda,66,Risaralda,66687,Santuario,453,0,453,98.8%
31-12-2019,31-12-2019,Sabaneta,05,Antioquia,05631,Sabaneta,361,0,361,91.0%
31-12-2019,31-12-2019,Sahagún,23,Córdoba,23660,Sahagún,3934,0,3934,97.8%
31-12-2019,31-12-2019,San Andrés,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,251,0,251,99.6%
31-12-2019,31-12-2019,San Andrés,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88001,San Andrés,1535,0,1535,100.0%
31-12-2019,31-12-2019,Santa Marta,47,Magdalena,47001,Santa Marta,16102,0,16102,97.6%
31-12-2019,31-12-2019,Santander,68,Santander,68013,Aguada,49,0,49,100.0%
31-12-2019,31-12-2019,Santander,68,Santander,68020,Albania,158,0,158,100.0%
31-12-2019,31-12-2019,Santander,68,Santander,68051,Aratoca,291,0,291,98.8%
31-12-2019,31-12-2019,Santander,68,Santander,68077,Barbosa,581,0,581,98.9%
31-12-2019,31-12-2019,Santander,68,Santander,68079,Barichara,245,0,245,100.0%
31-12-2019,31-12-2019,Santander,68,Santander,68092,Betulia,60,0,60,100.0%
31-12-2019,31-12-2019,Santander,68,Santander,68101,Bolívar,62,0,62,100.0%
31-12-2019,31-12-2019,Santander,68,Santander,68121,Cabrera,13,0,13,100.0%
31-12-2019,31-12-2019,Santander,68,Santander,68132,California,93,0,93,100.0%
31-12-2019,31-12-2019,Santander,68,Santander,68147,Capitanejo,145,0,145,97.3%
